Código Capítulo;Capítulo Descripción;Exportaciones;Mes;NUM;Año
29;Productos químicos orgánicos.;312111.7491;Octubre;10;2018
29;Productos químicos orgánicos.;4955492.481;Noviembre;11;2018
29;Productos químicos orgánicos.;287790.441;Diciembre;12;2018
29;Productos químicos orgánicos.;4131832.422;Enero;1;2019
29;Productos químicos orgánicos.;4391817.29;Febrero;2;2019
29;Productos químicos orgánicos.;1439228.414;Marzo;3;2019
29;Productos químicos orgánicos.;4570763.989;Abril;4;2019
29;Productos químicos orgánicos.;1668720.272;Mayo;5;2019
29;Productos químicos orgánicos.;170305.2364;Junio;6;2019
29;Productos químicos orgánicos.;321869.6321;Julio;7;2019
29;Productos químicos orgánicos.;210105.2542;Agosto;8;2019
29;Productos químicos orgánicos.;4545394.098;Septiembre;9;2019
29;Productos químicos orgánicos.;406428.6168;Octubre;10;2019
29;Productos químicos orgánicos.;348467.0774;Noviembre;11;2019
29;Productos químicos orgánicos.;281360.4563;Diciembre;12;2019
29;Productos químicos orgánicos.;3197983.18;Enero;1;2020
29;Productos químicos orgánicos.;301036.4423;Febrero;2;2020
29;Productos químicos orgánicos.;4844868.215;Marzo;3;2020
29;Productos químicos orgánicos.;3720040.607;Abril;4;2020
29;Productos químicos orgánicos.;2391232.075;Mayo;5;2020
29;Productos químicos orgánicos.;1666547.01;Junio;6;2020
29;Productos químicos orgánicos.;375250.0826;Julio;7;2020
29;Productos químicos orgánicos.;289263.0188;Agosto;8;2020
29;Productos químicos orgánicos.;3056241.979;Septiembre;9;2020
29;Productos químicos orgánicos.;5037147.106;Octubre;10;2020
29;Productos químicos orgánicos.;356291.4676;Noviembre;11;2020
29;Productos químicos orgánicos.;1714973.88;Diciembre;12;2020
29;Productos químicos orgánicos.;2661333.559;Enero;1;2021
29;Productos químicos orgánicos.;2621937.706;Febrero;2;2021
29;Productos químicos orgánicos.;3740787.252;Marzo;3;2021
29;Productos químicos orgánicos.;4337348.131;Abril;4;2021
29;Productos químicos orgánicos.;632339.3004;Mayo;5;2021
29;Productos químicos orgánicos.;3290933.577;Junio;6;2021
29;Productos químicos orgánicos.;431290.6171;Julio;7;2021
29;Productos químicos orgánicos.;3456161.2;Agosto;8;2021
29;Productos químicos orgánicos.;703559.6939;Septiembre;9;2021
29;Productos químicos orgánicos.;1843406.002;Octubre;10;2021
29;Productos químicos orgánicos.;311106.8594;Noviembre;11;2021
29;Productos químicos orgánicos.;766115.5234;Diciembre;12;2021
29;Productos químicos orgánicos.;3425411.429;Enero;1;2022
29;Productos químicos orgánicos.;3399766.807;Febrero;2;2022
29;Productos químicos orgánicos.;1605736.35;Marzo;3;2022
29;Productos químicos orgánicos.;2896225.586;Abril;4;2022
29;Productos químicos orgánicos.;5588450.559;Mayo;5;2022
29;Productos químicos orgánicos.;689589.9327;Junio;6;2022
29;Productos químicos orgánicos.;1924133.613;Julio;7;2022
29;Productos químicos orgánicos.;1782343.845;Agosto;8;2022
29;Productos químicos orgánicos.;1140851.739;Septiembre;9;2022
29;Productos químicos orgánicos.;3718882.929;Octubre;10;2022
29;Productos químicos orgánicos.;611953.2451;Noviembre;11;2022
29;Productos químicos orgánicos.;2042473.401;Diciembre;12;2022
29;Productos químicos orgánicos.;4486767.998;Enero;1;2023
29;Productos químicos orgánicos.;620129.8226;Febrero;2;2023
29;Productos químicos orgánicos.;4838625.71;Marzo;3;2023
29;Productos químicos orgánicos.;4936269.175;Abril;4;2023
29;Productos químicos orgánicos.;2162470.541;Mayo;5;2023
29;Productos químicos orgánicos.;1969059.676;Junio;6;2023
29;Productos químicos orgánicos.;404822.5979;Julio;7;2023
29;Productos químicos orgánicos.;683622.7781;Agosto;8;2023
29;Productos químicos orgánicos.;2092209.54;Septiembre;9;2023
30;Productos farmacéuticos.;23605694.97;Enero;1;2017
30;Productos farmacéuticos.;23218659.2;Febrero;2;2017
30;Productos farmacéuticos.;28458807.61;Marzo;3;2017
30;Productos farmacéuticos.;31023072.88;Abril;4;2017
30;Productos farmacéuticos.;47040567.75;Mayo;5;2017
30;Productos farmacéuticos.;33949092.7;Junio;6;2017
30;Productos farmacéuticos.;37307588.51;Julio;7;2017
30;Productos farmacéuticos.;50433442.21;Agosto;8;2017
30;Productos farmacéuticos.;40203694.02;Septiembre;9;2017
30;Productos farmacéuticos.;45250396.24;Octubre;10;2017
30;Productos farmacéuticos.;54460806.27;Noviembre;11;2017
30;Productos farmacéuticos.;33797832.38;Diciembre;12;2017
30;Productos farmacéuticos.;48511714.88;Enero;1;2018
30;Productos farmacéuticos.;42036751.7;Febrero;2;2018
30;Productos farmacéuticos.;44826508.71;Marzo;3;2018
30;Productos farmacéuticos.;42408397.22;Abril;4;2018
30;Productos farmacéuticos.;47925770.69;Mayo;5;2018
30;Productos farmacéuticos.;47080522.85;Junio;6;2018
30;Productos farmacéuticos.;47573825.24;Julio;7;2018
30;Productos farmacéuticos.;49204988.68;Agosto;8;2018
30;Productos farmacéuticos.;33053541.29;Septiembre;9;2018
30;Productos farmacéuticos.;34581018.02;Octubre;10;2018
30;Productos farmacéuticos.;41285246.82;Noviembre;11;2018
30;Productos farmacéuticos.;38177822.7;Diciembre;12;2018
30;Productos farmacéuticos.;37881204.14;Enero;1;2019
30;Productos farmacéuticos.;47453114.54;Febrero;2;2019
30;Productos farmacéuticos.;50702273.16;Marzo;3;2019
30;Productos farmacéuticos.;48514645.57;Abril;4;2019
30;Productos farmacéuticos.;59678438.13;Mayo;5;2019
30;Productos farmacéuticos.;50922263.09;Junio;6;2019
30;Productos farmacéuticos.;40978579.61;Julio;7;2019
30;Productos farmacéuticos.;36666669.62;Agosto;8;2019
30;Productos farmacéuticos.;36821975.13;Septiembre;9;2019
30;Productos farmacéuticos.;43173838.72;Octubre;10;2019
30;Productos farmacéuticos.;31943306.03;Noviembre;11;2019
30;Productos farmacéuticos.;27499345.58;Diciembre;12;2019
30;Productos farmacéuticos.;31541321.36;Enero;1;2020
30;Productos farmacéuticos.;40235290.89;Febrero;2;2020
30;Productos farmacéuticos.;40583892.05;Marzo;3;2020
30;Productos farmacéuticos.;35140305.47;Abril;4;2020
30;Productos farmacéuticos.;41963395.4;Mayo;5;2020
30;Productos farmacéuticos.;39046317.45;Junio;6;2020
30;Productos farmacéuticos.;37892127.37;Julio;7;2020
30;Productos farmacéuticos.;43459816.1;Agosto;8;2020
30;Productos farmacéuticos.;38732955.66;Septiembre;9;2020
30;Productos farmacéuticos.;43636128.18;Octubre;10;2020
30;Productos farmacéuticos.;38547452.78;Noviembre;11;2020
30;Productos farmacéuticos.;38411045.32;Diciembre;12;2020
30;Productos farmacéuticos.;27256309.99;Enero;1;2021
30;Productos farmacéuticos.;36321240.74;Febrero;2;2021
30;Productos farmacéuticos.;39378080.18;Marzo;3;2021
30;Productos farmacéuticos.;38112144.76;Abril;4;2021
30;Productos farmacéuticos.;37818649.26;Mayo;5;2021
30;Productos farmacéuticos.;38055840.77;Junio;6;2021
30;Productos farmacéuticos.;42042113.14;Julio;7;2021
30;Productos farmacéuticos.;41489617.28;Agosto;8;2021
30;Productos farmacéuticos.;41922058.92;Septiembre;9;2021
30;Productos farmacéuticos.;38200638.52;Octubre;10;2021
30;Productos farmacéuticos.;40943212.73;Noviembre;11;2021
30;Productos farmacéuticos.;39904947.11;Diciembre;12;2021
30;Productos farmacéuticos.;30815657.49;Enero;1;2022
30;Productos farmacéuticos.;41093141.13;Febrero;2;2022
30;Productos farmacéuticos.;41064974.61;Marzo;3;2022
30;Productos farmacéuticos.;35838620.11;Abril;4;2022
30;Productos farmacéuticos.;41682270.49;Mayo;5;2022
30;Productos farmacéuticos.;36717409.96;Junio;6;2022
30;Productos farmacéuticos.;41228499.54;Julio;7;2022
30;Productos farmacéuticos.;44523304.73;Agosto;8;2022
30;Productos farmacéuticos.;35601920.44;Septiembre;9;2022
30;Productos farmacéuticos.;50448478.87;Octubre;10;2022
30;Productos farmacéuticos.;48230571.94;Noviembre;11;2022
30;Productos farmacéuticos.;37837926.63;Diciembre;12;2022
30;Productos farmacéuticos.;47144149.69;Enero;1;2023
30;Productos farmacéuticos.;42162068.42;Febrero;2;2023
30;Productos farmacéuticos.;62807598.12;Marzo;3;2023
30;Productos farmacéuticos.;49525334.19;Abril;4;2023
30;Productos farmacéuticos.;58256911.91;Mayo;5;2023
30;Productos farmacéuticos.;56443589.27;Junio;6;2023
30;Productos farmacéuticos.;54581328.56;Julio;7;2023
30;Productos farmacéuticos.;40032709.92;Agosto;8;2023
30;Productos farmacéuticos.;53131077.21;Septiembre;9;2023
31;Abonos.;1920988.817;Enero;1;2017
31;Abonos.;1783424.799;Febrero;2;2017
31;Abonos.;1485527.926;Marzo;3;2017
31;Abonos.;2029696.435;Abril;4;2017
31;Abonos.;2443554.967;Mayo;5;2017
31;Abonos.;4894091.513;Junio;6;2017
31;Abonos.;3119202.562;Julio;7;2017
31;Abonos.;1414339.547;Agosto;8;2017
31;Abonos.;1418911.03;Septiembre;9;2017
31;Abonos.;1089230.538;Octubre;10;2017
31;Abonos.;3405626.421;Noviembre;11;2017
31;Abonos.;2836055.158;Diciembre;12;2017
31;Abonos.;1254994.137;Enero;1;2018
31;Abonos.;1826646.574;Febrero;2;2018
31;Abonos.;2268978.486;Marzo;3;2018
31;Abonos.;4450556.578;Abril;4;2018
31;Abonos.;3880324.938;Mayo;5;2018
31;Abonos.;2496558.35;Junio;6;2018
31;Abonos.;3550341.316;Julio;7;2018
31;Abonos.;1857232.423;Agosto;8;2018
31;Abonos.;4108377.141;Septiembre;9;2018
31;Abonos.;5164859.017;Octubre;10;2018
31;Abonos.;4388766.628;Noviembre;11;2018
31;Abonos.;3966312.923;Diciembre;12;2018
31;Abonos.;3600780.324;Enero;1;2019
31;Abonos.;1677246.904;Febrero;2;2019
31;Abonos.;2139397.928;Marzo;3;2019
31;Abonos.;2497672.716;Abril;4;2019
31;Abonos.;2366841.492;Mayo;5;2019
31;Abonos.;2611083.17;Junio;6;2019
31;Abonos.;2430061.074;Julio;7;2019
31;Abonos.;2038667.761;Agosto;8;2019
31;Abonos.;3047960.837;Septiembre;9;2019
31;Abonos.;4222558.199;Octubre;10;2019
31;Abonos.;1748397.748;Noviembre;11;2019
31;Abonos.;1941286.724;Diciembre;12;2019
31;Abonos.;1598571.409;Enero;1;2020
31;Abonos.;2463860.783;Febrero;2;2020
31;Abonos.;1902045.356;Marzo;3;2020
31;Abonos.;1950891.834;Abril;4;2020
31;Abonos.;1485273.485;Mayo;5;2020
31;Abonos.;2374484.644;Junio;6;2020
31;Abonos.;2250225.44;Julio;7;2020
31;Abonos.;2376783.288;Agosto;8;2020
31;Abonos.;2587225.377;Septiembre;9;2020
31;Abonos.;2508578.57;Octubre;10;2020
31;Abonos.;2246438.426;Noviembre;11;2020
31;Abonos.;1837024.248;Diciembre;12;2020
31;Abonos.;1439423.464;Enero;1;2021
31;Abonos.;1628634.218;Febrero;2;2021
31;Abonos.;1844298.714;Marzo;3;2021
31;Abonos.;2970487.307;Abril;4;2021
31;Abonos.;2589964.528;Mayo;5;2021
31;Abonos.;1988853.551;Junio;6;2021
31;Abonos.;2917162.403;Julio;7;2021
31;Abonos.;2200695.911;Agosto;8;2021
31;Abonos.;2394593.067;Septiembre;9;2021
31;Abonos.;2381030.3;Octubre;10;2021
31;Abonos.;3263219.601;Noviembre;11;2021
31;Abonos.;3487258.476;Diciembre;12;2021
31;Abonos.;1527754.121;Enero;1;2022
31;Abonos.;2202499.911;Febrero;2;2022
31;Abonos.;4047934.257;Marzo;3;2022
31;Abonos.;4427493.869;Abril;4;2022
31;Abonos.;3335104.571;Mayo;5;2022
31;Abonos.;7035195.985;Junio;6;2022
31;Abonos.;3664012.371;Julio;7;2022
31;Abonos.;2298812.299;Agosto;8;2022
31;Abonos.;1207916.89;Septiembre;9;2022
31;Abonos.;1549072.405;Octubre;10;2022
31;Abonos.;4341244.627;Noviembre;11;2022
31;Abonos.;2864332.726;Diciembre;12;2022
31;Abonos.;2555855.156;Enero;1;2023
31;Abonos.;3358612.419;Febrero;2;2023
31;Abonos.;2992909.116;Marzo;3;2023
31;Abonos.;1640547.091;Abril;4;2023
31;Abonos.;3623689.101;Mayo;5;2023
31;Abonos.;3917417.221;Junio;6;2023
31;Abonos.;2834033.044;Julio;7;2023
31;Abonos.;1826357.752;Agosto;8;2023
31;Abonos.;2032257.587;Septiembre;9;2023
32;"Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas.";1101023.577;Enero;1;2017
32;"Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas.";1277245.675;Febrero;2;2017
32;"Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas.";1427554.183;Marzo;3;2017
32;"Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas.";1049497.154;Abril;4;2017
32;"Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas.";999468.0133;Mayo;5;2017
32;"Extractos curtientes o tintóreos; taninos y sus derivados; pigmentos y demás materias colorantes; pinturas y barnices; mástiques; tintas.";1721196.516;Junio;6;2017
